,Content,label
16736,Супер😊,0
16737,Очень удобно когда ты долеко от компьютера,0
16738,Прекрасное приложение,0
16739,"Приложение запустило свой антивирус, сбросило мой аккаунт и с этого момента я не могу в него войти. Общение с оператором тоже не принесло результата.",0
16740,Мне нравится,0
16741,Худшее приложение Сбербанк он и в Африке сбербанк,0
16742,Удовлетворительно,0
16743,"Заходит постоянно только со второго раза (ввода пароля), открывается очень долго, каждый раз проверка устройства. Показывает десять последних операций и всё, ни период настроить, ни выписку заказать.",0
16744,Удобно.,0
16745,"Единственное,что плохо,так это,что нельзя оплатить квитанции за услуги газа,света и т.д Можно только перекидывать средства между своими счетами.",0
16746,:-S,0
16747,Прекрасно,0
16748,Хорошее приложение,0
16749,"Любимый банк. Все на высшем уровне, я доволен. Проблем не встречал. Надеюсь так и будет дальше.",0
16750,Всё просто и понятно.,0
16751,Заебок,0
16752,"В истории отсутствуют операции пополнения, только одни расходы. Добавьте в историю операции пополнения (+).",0
16753,Не возможно перевести другому клиенту на карту деньги. Приложение очень тормозит после обновления,0
16754,"Спасибо за вашу помощь нам,клиентам .",0
16755,"Работало прекрасно на моем Xiaomy Redmi 4 Note, но со вчерашнего дня ""антивирус"" стал видеть root-доступ, которого нет. Переустановка приложения не помогает.",0
16756,Очень удобно,0
16757,Всегда под рукой! Удобно и практично! Спасибо!,0
16758,Удобное приложение,0
16759,"Стало очень долго входить в приложение. Пока всё инициализируется и подключится..... Когда нужно срочно перекинуть деньги, очень неудобно.....",0
16760,Хорошее и удобное ! Советую. Правда с прошитыми телефонами и роот правами доступна не полная версия приложения,0
16761,Спасиба,0
16762,Отличное приложение,0
16763,Вроде удобно .,0
16764,Алекс,0
16765,Ok👍,0
16766,Нормуль,0
16767,"Антивирус становится всё тяжелее. Раньше проверял секунду, теперь несколько секунд. Куда-то пропали шаблоны. При создании шаблона с теми же данными программа пишет, что такой шаблон уже есть, но они не отображаются. Когда-то проблем вообще не было, сейчас с каждым обновлением прибавляется.",0
16768,Отличное приложение,0
16769,Меня устраивает. Полгода назад было намного хуже,0
16770,"После обновления пишет, что неоригинальная прошивка и наличие рутправ, хотя ничего подобного не использовал. Тел. MEIZU M3s mini. На форумах читал, что эта же проблема и у других владельцев таких телефонов.",0
16771,Отличненько ),0
16772,"Немогу ничего исправит в шаблоне, хотябы назначение платежа и дату",0
16773,"Приложение осуществляет вход не с первого раза. Иногда со второго, иногда с пятого. Это жесть.",0
16774,Всё гут.,0
16775,Laggy af,0
16776,Быстро и удобно проверять состояние счетов и проводить необходимые трансакции,0
16777,"Приложение сворачивается при попытке открыть, подставило в важной ситуации, фикс пляз",0
16778,Полезное приложение,0
16779,Норм всё удобно,0
16780,"Возникает ошибка при сканировании штрих кода. Он определяется, а после этого выходит на предыдущий экран вместо страницы оплаты",0
16781,Удобно,0
16782,Ошибка: -24. Советы по устранению не помогли. Presrigio,0
16783,Удобное приложение,0
16784,После обновления(предыдущего) решила переустановить в принципе придожение.Я уже 7 раз подряд пытаюсь скачать и не дает сделать этого.скачивает но не устанавливает.памяти хватает....,0
16785,Приложение удобное. Не каких проблем))) все очень удобно),0
16786,"Работает пока отлично. Надеюсь и дальше так же будет. Очень удобно всё стало, не приходится каждый раз бегать в банкомат, разве что когда немного наличных нужно взять. Оценка *****.",0
16787,Сканер штрихкодов не работает. Просто вылетает обратно в приложение и ничего не происходит. Хотя раньше работал. Galaxy s6.,0
16788,"Клиентом Сбербанка быть проблемно, но приложение хорошее.",0
16789,"Все хорошо работает, проблем никаких нет",0
16790,"Ваш антивирус находит вредоносный файл и ограничивает права, предлагать удалить, но не удаляет. Другие антивирусы ничего не находят. Почитал отзывы, нас таких очень много. Исправьте пожалуйста в ближайшее время, онлайн банк нужен постоянно.",0
16791,"Во первых, постоянно запрашивает пароль по два раза! Мне надоело вводить его столько раз!!! Во вторых, почему я ещё не увидел ответы разработчиков??? Мне нужно идти в банк или звонить туда, чтобы разобраться с проблемами приложения и жаловаться на то, что разработчики игнорируют своих клиентов? Я так и сделаю!!!",0
16792,Очень хорошие приложение,0
16793,Всё хорошо Я доволен и желаю всем пользоваться Сбербанк онлайн 😊,0
16794,Отличное приложение!,0
16795,Мне всё нравиться,0
16796,Работает,0
16797,всё устраивает +1,0
16798,Все хорошо,0
16799,Все гуд),0
16800,Это хорошо,0
16801,Все отлично,0
16802,приложение работает нормально,0
16803,"Всё супер, нареканий нет, очень удобно",0
16804,Хорошее приложение,0
16805,"На Андроиде тормозит чуть чуть,перед входом в сбербанк просить несколько раз пароль",0
16806,Пока нравится,0
16807,Очень очень удобно. Большое спасибо!,0
16808,Очень удобно!,0
16809,Мне нравится..,0
16810,Все удобно,0
16811,Пароль вводить приходится по несколько раз.,0
16812,Пользоваться удобно и быстро.,0
16813,Как перевести деньги на карту клиента сбера ? Полная хрень выскакивает. Раньше было проще.,0
16814,Отличное приложении с удобно работать.,0
16815,Просто и доступно,0
16816,"Хорошее приложение, но часто выдетает и просит повторный ввод пин",0
16817,"Мне нравится это приложение,всем советую",0
16818,"Чертов антивирус! блокирует до фига возможностей! у меня все приложения лицензионные, рутом я не пользуюсь. так какого ляда он находит какие-то рут права и блокирует часть функций. За невозможность использования приложения и маразматичность разрабов ставлю минимальную оценку!!!",0
16819,"Не знаю, как кого, но меня всё пока устраивает!",0
16820,Очень удобно!,0
16821,Все четко,0
16822,Все отлично мне нравится,0
16823,На многих время понадобится спасибо за все,0
16824,"Купила новый телефон, установила приложение, 2 дня все было хорошо, но на 3-й пишет что есть root доступ, но на самом деле его нет.",0
16825,Это пока лучшее приложение,0
16826,"Приложение реально удобное ,но хочется больше безопасности ,а именно,что б было в приложении, как в веб версии ,приходила смс с подтверждением об операции и сам код доступа,уж с учётом вирусов,и что все версии андроида дырявые,хотелось больше обезопасить свои финансы,надеюсь услышите,и ответите,с уважением .",0
16827,Не работает с CY-100. 4.2.2,0
16828,"Спасибо, очень удобно и облегчает жизнь! 😉👌",0
16829,Удобно и надежно.спасибо,0
16830,Крутооо!!!!,0
16831,"Я только начала пользоваться, и мне всё нравится",0
16832,Очень удобно !!!Всегда под рукой!!!,0
16833,Здорово.,0
16834,Нормально,0
16835,Уже лучше,0
16836,На удивление добротно для Сбера. Учатся работать постепенно,0
16837,"УДОБНО, ПРАКТИЧНО, ЕЩЁ БЫ 1 МИЛЛИОН КТО НИ БУДЬ НЕЧАЙНО МНЕ НА КАРТУ ПЕРЕВЕЛ, ЧТО БЫ ЖИЗНЬ ИЗМЕНИЛАСЬ ...",0
16838,Супер.,0
16839,Вапрос пачему невзя отправить денег в Казакстан на визу Народного банка а я через мобильный банк Казакстана 100раз отправлял денег это как можьна понять вот ответте,0
16840,Ошибка за ошибкой. Все письма в банк как на деревню дедушке. А ведь раньше работало.,0
16841,Очень хорошее приложение,0
16842,Приложение установлено на Samsung A5 через некоторое время исчез отпечаток пальца что с этим делать не знаю Очень хорошая функция но недоступна. Читаю отзывы может быть кто подскажет,0
16843,Пока всё супер,0
16844,Что это?,0
16845,"Молодцы, косяк с root на meizu поправили быстро!",0
16846,Удобно,0
16847,Супер,0
16848,Все отлично,0
16849,Всё супер,0
16850,"На мой взгляд, функция показывающая не прочитанные сообщения, работает некорректно. Постоянно показывает не прочитанные сообщения, на зночке приложения, хотя я их все видел. И зачем мне присылать сообщение на устройство, о том что я вошёл в систему, на это же устройство. Это лишено всякого смысла. Я и так знаю, что я туда вошёл, а злоумышленнику если это удалось будет сигналом что у него всё получилось. Другое дело, когда сообщение приходит на телефон при входе скажем с планшета или компюьютера.",0
16851,Всё хорошо работает)),0
16852,"Сбербанк,вы лучшие в своём деле!Все просто , всё понятно и удобно в приложении!!!",0
16853,Всё нравится)),0
16854,После обновления невозможно сделать никаких действий без зависаний и вылета программы,0
16855,Всё просто и доступно!,0
16856,Очень медленно стал работать.,0
16857,Приложение супер!,0
16858,Ohuitelnoe prilogenie,0
16859,"Классная программа, без неё уже никак !",0
16860,Отличное приложение,0
16861,Ооочень удобно!,0
16862,"Товарищи, всем у кого телефон meizu, （так же как и у меня）поставьте антивир ессет, он нашел не вирус, а угрозу в клавиатуре какую то, удалил, и как оказалось сбер на это же ругался. После того как удалилась эта угроза, （не вирус, а какая то угроза）приложение запустилось. Как ни странно. И весь функционал заработал.",0
16863,Жаль что не видно в приложении приход на карту .,0
16864,Для входа приходится два-три раза вводить пароль,0
16865,Очень нужная вещь - онлайн сбербанк! Все действия с картой стали намного легче. Спасибо создателям приложения),0
16866,исправьте возможность работы для телефонов meizu pro 6. встроенный антивирус блокирует все,0
16867,"Задолбали! Рут права не означают, что телефон взломан! Где кнопка отправить тех. данные??? На Мейзу М1 нот с рут-правами было полноценное приложение!",0
16868,Полезное приложение...),0
16869,Удобное приложение,0
16870,"Очень удобно, выручает",0
16871,Galaxy note4 постоянно вылетает.,0
16872,Лучшее приложение,0
16873,Где найди балы?,0
16874,Зависает временами. А так неплохо.,0
16875,Перестал работать на MEIZU,0
16876,Супер приложение,0
16877,Было проблемно войти в приложение. После 5 попыток позвонить в службу поддержки исправили. Комиссия при переводе на карту самого же сбербанка другому клиенту 25 рублей! ПОЗОР РУКОВОДСТВУ И СОТРУДНИКАМ САМОГО ПОПУЛЯРНОГО БАНКА!,0
16878,Норм,0
16879,Все устраивает. Спасибо разработчикам.,0
16880,"Полная ерунда. Первый перевод подтверждать через звонок и кодовое слово, которое я не помню. Что за бред? В нормальных банках нет таких заморочек. До последнего не заводила себе карту сбербанка... И приложение соотвует, грузится очень долго. Возможно если бы у меня не было дебетовой карты тинькоф - не было бы таких контрастов. Больше всего огорчает то что я не могу посмотреть всю историю операций по карте. За это вам очень жирный минус",0
16881,"Ужасно, после обновления, показывает что у меня рут права, хотя их нету, платежи только по шаблонам,что за ужас ??? Когда Вы устраните это?",0
16882,"Давно пользуясь ""сбербанк онлайн"" на компьютере. Теперь и в смартфоне. Очень удобно. Приложение хорошее. Хотелось бы, чтобы было доступно сканирование штрих-кода камерой смартфона со всех квитанций, особенно по квартплате.",0
16883,".Не могу скачать приложение ,всегда выдаёт ошибку.Раньше все хорошо работало",0
16884,Все хорошо работаем,0
16885,"После последних обновлений постоянно возникают проблемы со входом — пароль приходится вводить по 3-5 раз,чтобы приложение наконец запустилось!",0
16886,"Все Устраивает ,думаю отличное",0
16887,Спасибо,0
16888,Третий сорт не брак,0
16889,Пушка.,0
16890,Ужас.вы что творите???если раньше хоть как то определял -сканировал штрих код то сейчас вообще ни чего!!!найти своего получателя невозможно.вводить инн бик и всё что необходимо это же сколько времени ????оплата жкх стала просто невыносимой!!!вы предлогаете вернуться снова в филиалы для оплаты ЖКХ и прочих услуг?,0
16891,"Отвратительно стало, ограничили в операциях...",0
16892,Удобное приложение!!!,0
16893,Спасибо,0
16894,"После последнего обновления, когда идет проверка антивируса ну ооочень долго грузит!!!!!",0
16895,Очень даже неплохое приложение в плане удобства и оптимизации. 5 баллов :),0
16896,Не устанавливается на смартфон digma z520,0
16897,"Теперь чаще пользуюсь приложением с телефона, нежели с компьютера. Изменил оценку с 2, до 5. После обновления при попытке зайти в шаблоны, выдает ошибку и перезагружается. Исправьте пожалуйста. А то уже несколько месяцев этот баг.",0
16898,Очень удобное приложение!,0
16899,"Было всё хорошо но после обновления приложение считает что на телефоне включен рут доступ, однако это не так прошивка официальная flyme 5.1.3.2g телефон meizu m3 note",0
16900,После последнего обновления вообще не заходит !!!! Рукожопы!,0
16901,Приложение отличное,0
16902,"Утром просыпаюсь, захожу в банк, и тут приехало ограничение из-за рут доступа. Но-до этого, перед сном, я тоже заходил, и всё было в порядке. Естественно никаких приложений и обновлений за ночь не ставил. Вопрос - то ли лыжи не едут, то ли... ну вы поняли. Пока не исправите будет 1. upd исправили так же внезапно, благодарю.",0
16903,"Meizu m3s. После обновы прога ругается на root-права, но у меня их нет и не было . как можно было выпустить такое обновление в свет? Тем более, что я не первый у кого подобная проблема.",0
16904,"Не работает приложение, пишет что не оригинальная прошивка! Когда решите эту проблему???",0
16905,ну такое,0
16906,"Почему тут нет онлайн калькулятора как на сайте? Иногда мне нужно узнать примерную стоимость нужного мне кредита и супер пупер приложение не может этого предоставить, и шлёт меня на сайт, на котором с телефона очень не удобно делать расчет!!!",0
16907,Пока учусь,0
16908,Молодцы,0
16909,Мне очень нравется просто и удобно))),0
16910,Очень хорошее приложение,0
16911,"Meizu m5s куплен в России, прошивка официальная, пишет есть рут и в итоге только шаблоны, как видно из отзывов такая беда у всех meizu, а решения этой проблемы так и нет. Итог 1 это очень много!",0
16912,Очень удобно!,0
16913,Приложение хорошее работает исправно.Мне нравится.,0
16914,"Столько жалоб накопилось за последние несколько месяцев,не пора ли принять меры и доработать приложение,чтоб всех устраивало? Мне пароль приходится раза три четыре вводить,чтоб зайти в сервис!!Исправляйте и будет вам счастье!",0
16915,При обновлении flyme приложение начало ругаться на не лицензионную прошивку.,0
16916,"Приложение раньше, до последнего обновления с глюком по root-правам, устраивало, даже когда дважды приходилось набирать пароль для входа, но сейчас... Это бесполезное для меня приложение, остаток я могу и смс посмотреть. У моего телефона нет root-прав, но приложение решило иначе. Ну, что-ж, значит будем прощаться! Разработчикам большой минус ( Спасибо, что исправили недоразумение с root-правами, теперь приложение полностью функционально. 5 баллов.",0
16917,"Не могу установить приложение ,ошибка 24 уже полгода что делать ,телефон ленова а 606",0
16918,Мне нравится,0
16919,Хорошее приложение,0
16920,Все супер,0
16921,"Прошу норм, все понятно",0
16922,Что ха бред с иницализацией антивируса?сделайте уже нормалную прошраиму криворучки,0
16923,После обновления творится какая-то Ж.,0
16924,"после подключения приложения оказалось что у меня есть давно открытые счета на круглую сумму. Так приятно мне было только, когда я нашел 500 р в кармане старой куртки пару лет назад ;)",0
16925,"Телефон Мейзу про 6, куплен в салоне. После обновления приложения нет возможности делать переводы другим клиентам не только сбербанка, но и клиентам других банков, нет возможности произвести оплату различных услуг ( ЖКХ, телевидение и др.)",0
16926,Постоянно весит приложение в памяти и потребляет энергию. Самсунг жалуется.,0
16927,Очень всё устраивает,0
16928,"Вы там дауны совсем？Стоит официальная прошивка без рута, ваш тупой антивирус все равно не дает полного доступа",0
16929,Не могу установить,0
16930,очень быстро практично и удобно,0
16931,"Добавьте разблокировку радужкой глаз,пожалуйста.",0
16932,"Если пользоваться Wi - Wi то вроде нечего, а если переключится на мобильный интернет то труба. Не грузит или пишет не достаточная скорость вот это ужас. Идея хорошошая но походу программа тяжелая чтоб погрузить через мобильный интернет. Итог улучшает. ПОЛЬЗУЮСЬ ПЛОНШЕТОМ",0
16933,"Все было отлично, потом этот проклятое обновление. Почему никто не хочет исправить ситуацию? Наплевательские отношение к клиентам, дебильные разработчики.",0
16934,"Хорошая прога на Samsung C5. Однако в финансах и истории платежи появляются через 24 часа. Т.е. деньги списали, СМС пришло, а приложении на карте денег меньше НО в моем помощнике это все... долго. Перевод в др банк идет 3 дня. А если прийти в офис Сбера, то 1 день.",0
16935,"Nice app, but the functionality is a bit limited comparing to Australia ANZ mobile bank",0
16936,"Работает отлично, всем теперь доволен.",0
16937,"Ограничил доступ к переводу другим клиентам из-за НИКОГДА НЕ ВКЛЮЧАЕМОГО root доступа на телефоне👿обновите, пожалуйста! Это одна из самых важных функций!",0
16938,Works really well so far,0
16939,Происходит ложное срабатывание предупреждения о ROOT телефона. Прошивка полностью официальная!,0
16940,"Глючит, как и весь сбербанк",0
16941,"раньше скачали эту программу, а сейчас хочу скачивать эту программу, пишется ошибка!",0
16942,Всё нормально работает,0
16943,Удобно,0
16944,Всё отлично,0
16945,Очень удобное приложение,0
16946,"Загрузился, но зайти невозможно. Вылетает! Исправте пожалуйста.",0
16947,Приложение супер!!!!!,0
16948,"Мне очень нравиться, без проблем дома все оплачивать, супер, 10 балов",0
16949,"Все отлично и работает, но если карта привязана к телефону, часть операций по переводу-получению отображается в сбебанк-онлайне, а часть приходить в смс. Нигде нет полной картины истории и баланса",0
16950,Очень хорошее предложение мне нравится что можно все операции осуществлять не выходя из дома,0
16951,Очень удобное приложение!,0
16952,"Могу заплатить только за свой телефон и перемещать средства только среди своих карт. Вопрос, а зачем мне такой онлайн банк?",0
16953,Удобно,0
16954,Сделайте как было！！！,0
16955,"Почему я не могу перевести деньги на другой счет - ""другое"" заблокировано. ""Создание шаблонов"" тоже не открывается, пишет - перейдите в веб версию. Письма с вопросами не отправляются. Все ужасно!",0
16956,В последнем обновлении все испортили. Не доступны функции.,0
16957,Молодцы,0
16958,Код ошибки 963????,0
16959,Норм,0
16960,"С антивирусом я бы приложение называл не ""сбербанк онлайн "" а ""сбербанк в жоп..."" на.... это приложение которая по пол часа открывается !?????",0
16961,Прекрасно,0
16962,"Все отлично,)так держать",0
16963,"Мне все нравится,очень удобно",0
16964,Стабильно работает!,0
16965,Отлично удобно быстро!!!,0
16966,"Очень удобное приложение. Мне больше нравится как оно приветствует при входе . Сегодня с утра зашёл ,а там солнышко светит и надпись доброе утро .Мелочь, но приятно . Молодцы разработчики. Банк тоже хороший ,но что стоит ему мне на счёт миллион долларов закинуть ( случайно) .Сберу это мелочь ,но мне будет очень приятно )",0
16967,Ауе,0
16968,Очень удобное приложение!),0
16969,Всё работает.,0
16970,Не ваше дело до моего рута.,0
16971,"Не возможно скачать приложение, выдаёт ошибку.Что за фигня???",0
16972,"Тут отвечать будут???!!! Не могу обновить,пишут ошибку",0
16973,Всё хорошо,0
16974,"Мне нравиться, удобно.",0
16975,Все супер,0
16976,"Удобное, простое, все устраивает!!",0
16977,Артем Наумов банки не любят эти нфси вот и перестраховываются переспрашивают,0
16978,Супер приложение,0
16979,Все норм.,0
16980,Когда пофиксят рут? Мейзу со штатной прошивкой... Не работает!,0
16981,"Приложение работает некорректно! То аватар не отображается, то когда вошёл-тут же выкидывает обратно и снова требует пароль!!! Безобразие!!!",0
16982,"Долгая загрузка, раздражает",0
16983,Приложение хорошее.. Но.. У меня нет рут прав стоит бета версия андроид (официальная для мейзу) получал по воздуху.. Какие блин рут права? Как теперь работать с приложением?!,0
16984,Отличное приложение.,0
16985,Особенно когда нет возможности выходить из дома. Спасибо разработчикам🙋👏👍 Но почему то после обновления два раза спрашивает пароль. Впервый раз впускает на две секунды и даже балансы на счетах видны и бац! Закрывается и требует повторного введения пароля :(,0
16986,"После обновления приложение стало ругаться на рут или не оригинальную прошивку. Телефон Meizu m3s, рута нет, прошивка 6.1.0.0g.",0
16987,"На айфоне 5+, на андроиде 1-",0
16988,Все отлично!,0
16989,После обновление сбербанк перестал работать пишет что якобы у меня рут прова открыты и что типо прошивка не официальная 😂😂😂😂😂😂😂,0
16990,Все хорошо,0
16991,"Позор,на всю страну обосрались! Центральный банк!",0
16992,Читаю отзывы и округляю глаза! У меня все хорошо. Счастье,0
16993,удивительно,0
16994,"Минус две звезды за отсутствие платежей в приложении через NFC и ненастраиваемые уведомления на стартовом экране во второй вкладке при неавторизованном пользователе (должна быть возможность их скрыть в настройках). Ещё минус одна за слишком долгую авторизацию. Поглядите на приложение Альфа-Банка и слелайте скорость загрузки аналогичной или лучше, а антивирус свой себе же в очко и запихайте. Невозможно поменять пин карты без похода к банкомату. Ну и мануал по приложению обновляется крайне несвоевременно, что не есть хорошо.",0
16995,"спустя полгода вы обнаружили рут в моем телефоне..мейзу м3с,даже если рут и есть（а я хз есть или нет） то это не ваше собачье дело.",0
16996,Пока все нормально,0
16997,Вход происходит с 2-3 раза после ввода пин-кода. Исправьте пожалуйста,0
16998,"После обновления приложение ругается на root права каких-то приложений, установленных на телефоне, хотя никаких изменений в составе приложений не было",0
16999,Норм,0
17000,"последнее обновление это катастрофа！ Зачем мне приложение, если я не могу пользоваться всеми функциями？ Уважаемые разработчики, верните доступ владельцам телефонов Meizu... Вернулась к прошивке прошлого года, переустановила приложение- все равно ничего не заработало. Исправьте ошибку, пожалуйста！",0
17001,"На новый телефон скачала. Пробовала зайти несколько недель. Зашла, хотела деньги перевести подруге в Питер из НиНо. Но у меня почему то было в меню только переводы между своими счетами! Оплатить услуги тоже нельзя было, кроме мобильного и по шаблонам. Скачала обновление последнее. И теперь даже не грузится! Дальше только матом!!! Вообще слов нет и зла не хватает! Писала в тех.поддержку, так ответили, что всё исправно! Бесит прям!",0
17002,Отличное приложение,0
17003,"Из телефона куда-то начала пропадать системная память, а оказалось что это антивирус сбербанка её себе забрал. Я даже установить ничего не могу. Приложение с 200 МБ данными??? За что???",0
17004,Много возможностей!!!,0
17005,Очень довольна работой банка,0
17006,Спасибо за приложение)))),0
17007,Top,0
17008,Пока все нормально,0
17009,Отличная работа,0
17010,"Не могу закачать это приложение. Пишет ""ошибка 491""",0
17011,"Глючное дерьмо, которое загружается по 10 минут",0
17012,"Все отлично,быстро и без суеты.",0
17013,"Меня всё устраивает,гораздо удобнее,чем с подобными приложениями других банков.",0
17014,Меня все устраивает!,0
17015,Все отлично,0
17016,Нормально вроде,0
17017,Приложение супер,0
17018,Супер,0
17019,Всё 0тлично,0
17020,"До этого было все отлично, но сейчас почему то стал ругаться на рут права, которые я никогда не ставил даже. Meizu m3note.",0
17021,"Почему прошивку meizu ""flyme"" признает как угрозу и выводит предупреждение? И пропадает меню в разделе платежи.",0
17022,Всё замечательно и очень удобно.,0
17023,👍👍👍,0
17024,"Почему приложение перезапускается по 5-6 раз? Почему я не могу спокойно войти в него с первого раза, как введу пароль? Постоянно пишет: ""невозможно подключиться к серверам"". И так у всех знакомых, пользующимся андроид-устройством. У меня постоянный доступ в интернет 4G+, да и телефон 3 гига оперативы имеет, но почему постоянно приложение вылетает? Исправьте пожалуйста, до этого пользовался сбербанк-онлайн на платформе iOS, там этой пробелы не было, заходило с первого раза.",0
17025,все работает нормально,0
17026,"Удобно, все интуитивно понятно",0
17027,Просто и удобно.,0
17028,"нет полного функционала, из-за антивируса, хотя асе чисто. что за шляпа...",0
17029,Паранойя по поводу root-доступа в прошивке. В остальном - отлично.,0
17030,"Приложение отличное , порадовало присутствие антивируса . Единственное подпортило впечатление это когда я захотел перевести средства перевод блокировали якобы заботясь о безопасности и пришлось долго доказывать девушке из службы поддержки что я это я)))",0
17031,Все было хорошо недавно перестало работать из.за root че за дела новый телефон мейзу мс 3 мини,0
17032,Разработчики у меня мейзу. Что за дела раньше все работало без проблем сейчас приложение загружается но там нельзя нечего оплатить права урезанные.,0
17033,"После обновления нельзя производить переводы в другой банк на карту, устраните тогда поставлю 5 звёзд.",0
17034,"Уважаемые разработчики, идите на х.....! Не ваше это дело, есть ли у меня root-доступ или нет. С таким подходом к клиентам во всем! больше и больше возникает желание пользоваться услугами другого банка.",0
17035,Отличное приложение.,0
17036,"Ужасно! Не видит счет моей карты. С компа всё видит, могу управлять своими считами, делать переводы, а с приложение у меня этой возможности нет. Обращалась в сам сбер. думала у них сбой, весь банк на уши подняла и на горячую линию звонила. Говорят, что с их стороны всё хорошо, это тупит приложение в плэймаркете.",0
17037,"Нормальное приложение, иногда долго загружается и просит пороль по несколько раз",0
17038,Очень удобно,0
17039,"После ограничения функцианала из-за установленного ""root-доступа или модификацированной прошивки"" приложение стало БЕСПОЛЕЗНЫМ.",0
17040,"На meizu после обновления не работает. Думает что устройство рутовано, хотя до обнавления все было в порядке",0
17041,Приложение . Хорошие .,0
17042,"Все нравиться , хорошее приложение",0
17043,Всё отлично,0
17044,"Работало приложение всегда хорошо, но на днях требует оригинальной прошивки. Она у меня оригинальная. Смысл теперь в приложении, если я ничего оплатить не могу?! Клиентоориентированость 0",0
17045,"Требует очистки папки root. Все устраивало до появления новых антивирусов, программа блокируе все и даже шаблонные переводы. НЕ СОВЕТУЮ!!!",0
17046,"Влияет на работу смартфона, телефон тормозит, лагает, глючит по полной, все в точности как пишет человек снизу. Xperia z3 compact, вынужден удалить.",0
17047,"Очень удобно, где есть интернет)",0
17048,Имея это приложение удалил все остальные всем советую,0
17049,Заблокировали платежи,0
